,COF ID,k_avg [W/(mK)],k_x [W/(mK)],k_y [W/(mK)],Density [g/cm³],Largest included sphere diameter [A],Void fraction [-],Surface area [m^2/g],Dangling Mass Ratio [-]
2087,linker96_CO_linker68_NH_hcb_relaxed,0.6395822834505489,0.6140842845759916,0.6650802823251063,0.48795071,30.5689,0.927229,7514.15,0.215532487
2088,linker92_C_linker24_C_hnb_relaxed,0.4340848699419541,0.4334201311143021,0.4347496087696061,0.51031408,23.75588,0.865582,5624.84,0.342426005
2089,linker97_C_linker22_C_kgm_relaxed,0.8157356284205544,0.8406111745227981,0.7908600823183106,0.35060719,47.77887,0.921221,7667.81,0.206108499
2090,linker98_N_linker84_CH_kgm_relaxed,0.44960043778802083,0.4380986908580772,0.4611021847179645,0.45636842,36.14083,0.90631,7553.52,0.205240062
2091,linker91_N_linker6_CH_htb-a_relaxed,0.36448210533973624,0.3517696719041027,0.3771945387753698,0.80642103,43.05873,0.882602,5646.85,
2092,linker91_C_linker74_C_hna_relaxed,1.3671747366384346,1.3739074523907586,1.3604420208861108,1.3659961,9.00577,0.785606,5555.08,0.290804895
2093,linker91_N_linker6_CH_hna_relaxed,0.4458748234809943,0.4489984362584398,0.4427512107035487,0.87537188,19.88452,0.870522,5866.28,0.358580106
2094,linker92_C_linker7_C_hnb_relaxed,0.6987662925655256,0.6865882454058712,0.7109443397251801,0.53805726,15.90601,0.734245,5065.21,0.218887092
2095,linker93_CH_linker8_N_hcb_relaxed,0.34837192010593876,0.3528820932550154,0.3438617469568621,0.44949573,27.71953,0.891276,6633.93,0.272758713
2096,linker92_N_linker5_CH_htb-a_relaxed,0.37416061661950195,0.3669233237044188,0.3813979095345851,0.59883533,43.17971,0.881691,7487.37,0.172834132
2097,linker99_C_linker53_C_kgm_relaxed,0.48446163670212883,0.4750972388726321,0.4938260345316256,0.5979917,14.72427,0.489351,1969.4,
2098,linker91_N_linker35_CH_hne_relaxed,0.7306953227475395,0.7089119459699219,0.7524786995251571,0.54092839,30.68424,0.926587,7740.67,
2099,linker92_C_linker10_C_kgd-a_relaxed,0.7804604761081886,0.7797467516995371,0.7811742005168402,0.72903679,12.21974,0.689375,3001.7,0.444326215
2100,linker96_CO_linker45_NH_hcb_relaxed,0.6479306402093057,0.6448081823759246,0.6510530980426866,0.48009233,31.38662,0.924364,7173.4,0.2345656
2101,linker106_N_linker78_CH_kgm_relaxed,0.6464075513434412,0.6580896531584148,0.6347254495284675,0.83521758,22.75316,0.828144,6080.75,0.251100003
2102,linker108_C_linker66_C_kgm_relaxed,1.1274431505168672,1.1322977870713,1.1225885139624343,0.72473651,16.57816,0.770346,4477.69,0.169227651
2103,linker98_CH2_linker87_NH_sql_relaxed,0.4786674838239549,0.4606994587031986,0.4966355089447112,0.47498194,21.96355,0.8805,8045.05,0.162050498
2104,linker92_C_linker59_C_fss_relaxed,1.501003226858713,1.5018650820105617,1.5001413717068646,0.96393449,13.22034,0.815544,6945.25,0.127032027
2105,linker91_C_linker7_C_hca_relaxed,0.49126291218677504,0.4827006597105757,0.4998251646629744,0.47016881,23.24685,0.834637,6092.01,0.205431915
2106,linker99_C_linker8_C_kgm_relaxed,0.7011736693709366,0.6873663984310082,0.714980940310865,0.79796613,16.5028,0.715914,3255.17,0.402393213
2107,linker94_CH_linker13_N_hcb_relaxed,0.5206162043400293,0.5161999218859115,0.5250324867941473,0.41723904,32.56624,0.906051,7675.72,0.178867441
2108,linker96_N_linker30_CH_hnb_relaxed,0.4622386060770287,0.4592309285031826,0.4652462836508749,0.30152374,52.60981,0.955173,9068.04,0.039102353
2109,linker92_C_linker29_C_hca_relaxed,0.26246144082575706,0.2652113239948773,0.2597115576566369,0.39737159,37.66207,0.863126,5160.1,0.403698647
2110,linker95_CH2_linker27_NH_hcb_relaxed,0.26727390339975476,0.2625809835915178,0.2719668232079917,0.29207123,45.88984,0.941439,8558.63,0.230153441
2111,linker98_N_linker47_CH_kgm_relaxed,0.5152667300424612,0.5079983139398245,0.5225351461450978,0.5371732,35.36927,0.88976,6004.52,0.338478985
2112,linker107_C_linker75_C_kgm_relaxed,0.6037944524204674,0.6347852753210731,0.5728036295198616,0.78675043,15.82408,0.658749,2717.1,0.383438366
2113,linker96_C_linker71_C_kgd-a_relaxed,0.6720178495314195,0.7030037831991423,0.6410319158636968,0.53526109,24.93402,0.908593,7530.02,0.161738563
2114,linker98_C_linker46_C_kgm_relaxed,0.908368330982078,0.8867722384046167,0.9299644235595392,0.61550167,29.20177,0.873286,5565.57,0.321592357
2115,linker96_C_linker75_C_kgd-a_relaxed,0.7301172173409642,0.7142841761980987,0.7459502584838298,0.58241472,25.38699,0.883184,6677.1,0.231760282
2116,linker93_C_linker39_C_hnb_relaxed,0.4602322225290409,0.4573713527071131,0.4630930923509687,0.27325523,41.85533,0.933645,7599.28,0.076390677
2117,linker92_C_linker20_C_hnc_relaxed,0.5978225746321285,0.5994124924206214,0.5962326568436356,0.47384307,19.53905,0.850733,7800.27,0.160564642
2118,linker100_C_linker40_C_kgm_relaxed,0.7317142385868349,0.7217969702646,0.7416315069090698,0.70430857,24.07918,0.854323,5112.02,0.188420148
2119,linker92_C_linker42_C_htb-a_relaxed,1.036292354331702,0.9965648340424496,1.0760198746209544,1.0056778,25.18298,0.790097,3802.09,0.343837132
2120,linker106_C_linker53_C_kgm_relaxed,0.6130703286349721,0.6211626271652926,0.6049780301046516,0.67680984,14.04878,0.437404,1613.99,
2121,linker92_CO_linker8_NH_hcb_relaxed,0.8146042436218033,0.835075155371366,0.7941333318722407,0.87807405,14.37522,0.854151,6093.93,0.430361149
2122,linker94_C_linker71_C_hca_relaxed,0.4403627687597885,0.4277118833083497,0.4530136542112273,0.32840822,51.34882,0.92768,7157.25,0.170465897
2123,linker95_C_linker1_C_hcb_relaxed,0.6673555775256113,0.6573353199075963,0.6773758351436263,0.37421987,32.48015,0.926909,9250.49,0.095989231
2124,linker91_N_linker15_CH_kgd-a_relaxed,0.44664878147722853,0.4557011037777604,0.4375964591766966,0.48155605,26.42208,0.920686,8493.19,0.103211745
2125,linker91_C_linker11_C_htb-a_relaxed,0.6784716096262692,0.7062916963979838,0.6506515228545545,0.60920509,26.95282,0.762649,3466.98,0.383111753
2126,linker98_CH2_linker49_NH_sql_relaxed,0.435681282108623,0.4223943099746509,0.4489682542425952,0.54671012,22.00756,0.868216,6527.5,0.274368224
2127,linker96_C_linker65_C_hcb_relaxed,1.3047313409188175,1.2885922671405692,1.320870414697066,0.60609055,25.5053,0.89833,7019.62,0.180846518
2128,linker91_C_linker72_C_htb-a_relaxed,0.825555817798239,0.8301433152312226,0.8209683203652551,1.0891848,22.61742,0.775234,4207.23,0.412757647
2129,linker107_N_linker66_CH_sql_relaxed,0.9910892167364835,0.96509221419034,1.017086219282627,1.002288,10.39211,0.835894,7274.22,0.198361476
2130,linker94_C_linker38_C_hcb_relaxed,1.0494293972435553,1.102917386639399,0.9959414078477116,0.46828567,33.51558,0.925195,7012.93,0.133940835
2131,linker98_C_linker60_C_sql_relaxed,1.3397887894676686,1.3129535370767662,1.366624041858571,0.62387177,18.07276,0.860641,6369.4,0.10492165
2132,linker96_C_linker76_C_hcb_relaxed,1.7449196745059576,1.7926228747981794,1.6972164742137357,0.52442831,25.49109,0.918091,8292.75,0.127868341
2133,linker97_C_linker61_C_kgm_relaxed,0.8481382475424306,0.8367791061809541,0.859497388903907,0.4020615,41.94106,0.914517,7683.4,0.168132221
2134,linker94_C_linker22_C_hca_relaxed,0.46857353114538514,0.4551726461036194,0.4819744161871508,0.27615842,66.90808,0.946413,7867.01,0.158070242
2135,linker92_C_linker22_C_fxt_relaxed,0.7545094232738985,0.7500658275253022,0.7589530190224949,0.51539415,39.13576,0.88566,6883.41,
2136,linker92_NH_linker52_CH2_hcb_relaxed,0.3947331343819409,0.4031176718496182,0.3863485969142636,0.72865144,16.82608,0.807641,5635.2,0.35357336
2137,linker92_CO_linker32_NH_hcb_relaxed,0.6138081321584452,0.5971020280249648,0.6305142362919256,0.54042918,26.49626,0.907183,7027.71,0.204570276
2138,linker95_C_linker59_C_hcb_relaxed,0.6263113329288819,0.6044374920789816,0.648185173778782,0.38607514,32.00069,0.927819,9413.29,0.087044248
2139,linker92_C_linker63_C_cem-a_relaxed,1.0537049723296903,1.1369601907901046,0.970449753869276,0.99918125,13.80659,0.792143,6091.17,0.214607804
2140,linker92_CO_linker2_NH_hcb_relaxed,0.8813548859468152,0.8881267737348504,0.87458299815878,0.69452719,17.10292,0.890733,7804.4,
2141,linker106_C_linker7_C_kgm_relaxed,0.8195516050180549,0.807292832708441,0.8318103773276687,0.65727522,15.25891,0.698467,4140.22,0.311269544
2142,linker94_C_linker83_C_hcb_relaxed,0.8469257733206057,0.8277823980376114,0.8660691486036001,0.53746045,26.09785,0.902456,7033.77,0.155814509
2143,linker94_N_linker16_CH_hca_relaxed,0.24895715168847588,0.2536007584756437,0.2443135449013081,0.22240228,76.48555,0.955425,8899.62,0.114449507
2144,linker97_CH_linker76_N_kgm_relaxed,0.5501690637941931,0.5521717032573378,0.5481664243310483,0.35241019,48.0272,0.929683,8346.03,
2145,linker92_N_linker15_CH_ply_relaxed,0.5765028867951068,0.5793825045966404,0.573623268993573,0.47832516,34.66335,0.913855,8575.98,0.098052329
2146,linker94_CH_linker10_N_hca_relaxed,0.2639098850899896,0.2901316642137598,0.2376881059662194,0.33788013,67.67829,0.942017,7396.98,0.251235795
2147,linker95_C_linker82_C_hnb_relaxed,0.434646972454408,0.4366499907073862,0.4326439542014298,0.3199405,43.30993,0.938007,9274.56,0.087044248
2148,linker97_CH_linker79_N_kgm_relaxed,0.4763220264007787,0.4918453276206733,0.4607987251808841,0.37291352,49.34572,0.920019,7805.42,
2149,linker96_C_linker62_C_hca_relaxed,0.626285022444824,0.643528811530909,0.6090412333587389,0.37246525,51.2395,0.936948,7711.38,0.114182145
2150,linker97_C_linker71_C_kgm_relaxed,0.7965952203369286,0.7915629366029684,0.8016275040708888,0.4101824,41.18606,0.907939,7186.78,0.201085518
2151,linker91_C_linker23_C_kgd-a_relaxed,0.5230061396760382,0.5319862433906017,0.5140260359614746,0.64708607,16.36333,0.861214,6694.57,0.333274422
2152,linker91_N_linker5_CH_fss_relaxed,0.413089871455131,0.4212851982693287,0.4048945446409332,0.69485519,21.99222,0.865935,7467.4,
2153,linker99_N_linker27_CH_sql_relaxed,0.7238953824802006,0.7055979256220738,0.7421928393383274,0.78717381,12.87339,0.874487,7887.72,0.170606147
2154,linker91_N_linker6_CH_tts-a_relaxed,0.4476965042671874,0.4622093733744956,0.4331836351598792,0.88071613,25.30735,0.870625,5861.69,
2155,linker94_C_linker81_C_kgd-a_relaxed,1.258300593947492,1.296200388025327,1.220400799869657,0.45591588,27.84081,0.927437,8472.54,0.043149146
2156,linker100_C_linker78_C_kgm_relaxed,0.668121834637817,0.6756348756493347,0.6606087936262994,0.69865838,16.31905,0.769207,4659.11,
2157,linker96_C_linker5_C_hcb_relaxed,0.7081905632249377,0.7249952097575395,0.691385916692336,0.48450287,25.65351,0.891211,7408.18,0.208091211
2158,linker95_NH_linker52_CH2_hcb_relaxed,0.31842544527268013,0.3183686421634543,0.318482248381906,0.35378034,39.61006,0.9241,8007.02,0.200842017
2159,linker94_C_linker72_C_hcb_relaxed,0.9969113254146258,1.0151089791644483,0.9787136716648034,0.60341477,25.09302,0.891267,6294.8,0.271791892
2160,linker91_C_linker82_C_ply_relaxed,1.2878700556342162,1.2285274242346564,1.347212687033776,0.94249678,17.0426,0.835947,6166.23,0.110835943
2161,linker99_C_linker31_C_kgm_relaxed,0.513582778093566,0.5005182663051747,0.5266472898819572,0.5348637,24.1285,0.828369,5969.19,0.144281739
2162,linker102_CO_linker72_NH_kgm_relaxed,0.428977667333046,0.4248339496703841,0.4331213849957079,0.41368139,25.09433,0.807545,4080.58,0.467346525
2163,linker97_C_linker82_C_kgm_relaxed,0.8519439900727016,0.8581521263585355,0.8457358537868677,0.40587525,41.61484,0.91225,7764.3,0.14783354
2164,linker93_C_linker7_C_hcb_relaxed,0.9243106640204123,0.9390378779058498,0.9095834501349748,0.45082474,19.56038,0.845756,7332.43,0.148260969
2165,linker100_C_linker42_C_kgm_relaxed,0.6143497158179287,0.6025275450374139,0.6261718865984437,0.72061149,15.87204,0.767992,3155.57,0.421632792
2166,linker92_C_linker62_C_hna_relaxed,1.5575742769104775,1.548853239851185,1.5662953139697702,1.0288838,11.6538,0.839187,6451.99,0.18963851
2167,linker98_C_linker69_C_kgm_relaxed,0.8360842189696922,0.8464011770567298,0.8257672608826546,0.55680053,26.65948,0.864809,6427.57,0.256502175
2168,linker98_C_linker81_C_htb_relaxed,1.1441298034826666,1.1408606638047594,1.147398943160574,0.54232214,29.28577,0.882339,7113.29,0.174456657
2169,linker92_C_linker18_C_hca_relaxed,0.27349247846004776,0.2628651434916783,0.2841198134284172,0.39259596,38.21951,0.861974,4797.75,0.40293999
2170,linker93_C_linker59_C_hnb_relaxed,0.40673892879018136,0.4260503855182781,0.3874274720620846,0.3215056,28.61534,0.897512,7803.01,0.112680642
2171,linker93_C_linker36_C_hcb_relaxed,0.6698469210856328,0.6984244827929519,0.6412693593783138,0.39275115,27.03121,0.904392,7268.31,0.147449506
2172,linker93_C_linker23_C_hnb_relaxed,0.3435940980808283,0.3526899429335957,0.334498253228061,0.31457882,39.88259,0.908391,6799.62,0.275879365
2173,linker96_CO_linker59_NH_hcb_relaxed,0.6257491098320311,0.5960914357986778,0.6554067838653844,0.44637541,31.1486,0.927298,8073.93,0.15199682
2174,linker96_N_linker7_CH_hnb_relaxed,0.3965965708471657,0.4016008666064545,0.3915922750878769,0.36913988,42.83389,0.933124,8345.75,0.11634054
2175,linker99_CH_linker35_N_krr_relaxed,0.8532368918106787,0.8453289599045841,0.8611448237167733,0.67815565,27.75999,0.901289,7378.28,
2176,linker92_C_linker78_C_hca_relaxed,0.5108104140222349,0.5059943791565644,0.5156264488879055,0.49658625,24.00586,0.832147,5559.29,0.215338897
2177,linker95_CH_linker19_N_hnb_relaxed,0.3497899315876327,0.3565329311493634,0.343046932025902,0.22419027,64.98296,0.96285,10041.9,0.044139883
2178,linker97_C_linker48_C_sql_relaxed,1.1028164460524323,1.0540454313983352,1.1515874607065295,0.50901094,25.8766,0.886215,6697.52,0.086769076
2179,linker94_C_linker28_C_hca_relaxed,0.45252385043399,0.429286462797206,0.475761238070774,0.27306451,67.81695,0.94658,7889.25,0.158070242
2180,linker92_C_linker70_C_hna_relaxed,1.2335747630070586,1.2086695799887384,1.2584799460253788,1.003382,11.45579,0.690563,3901.21,
2181,linker92_C_linker63_C_fxt_relaxed,0.8560328275090742,0.8655267465266915,0.8465389084914569,0.7955925,24.83607,0.81881,5937.63,0.22680993
2182,linker107_C_linker36_C_kgm_relaxed,0.5614417933413773,0.5633626449473714,0.5595209417353831,0.54805908,23.51947,0.833756,5419.07,0.139726967
2183,linker93_C_linker69_C_hcb_relaxed,0.6793811664791489,0.6275621111866486,0.7312002217716491,0.46053089,19.97845,0.858236,6528.82,0.177901275
2184,linker97_N_linker50_CH_kgm_relaxed,0.5025183080591479,0.5069450457871366,0.4980915703311591,0.39354682,50.4559,0.9192,7232.35,0.235076963
2185,linker108_N_linker49_CH_kgm_relaxed,1.077503204839398,1.068388678826035,1.0866177308527611,1.0736671,18.76054,0.870728,5540.84,0.290373204
2186,linker100_N_linker18_CH_kgm_relaxed,0.5067123487261522,0.5082655306620292,0.5051591667902753,0.73862037,27.28085,0.836872,5820.25,0.35730938
2187,linker95_C_linker33_C_hcb_relaxed,0.5380200739619342,0.5203873225760381,0.5556528253478302,0.33955522,40.28611,0.928103,8032.23,0.156837032
2188,linker94_C_linker67_C_hca_relaxed,0.4882625078143539,0.4707135788459476,0.5058114367827601,0.35028175,50.96419,0.932591,7339.06,
2189,linker94_CO_linker9_NH_hcb_relaxed,0.5817604387894959,0.5835424933501522,0.5799783842288397,0.41282914,31.87014,0.914496,8137.89,0.194109943
2190,linker93_NH_linker31_CH2_hcb_relaxed,0.2906449040781304,0.2949985005554354,0.2862913076008253,0.30015312,32.00254,0.911841,8891.9,0.108101245
2191,linker98_C_linker36_C_kgm_relaxed,0.8019250750697015,0.7999848500382714,0.8038653001011316,0.46753096,35.97226,0.90074,6555.94,0.189571164
2192,linker92_C_linker24_C_hca_relaxed,0.33342441029542536,0.3165771880053242,0.3502716325855265,0.41642776,37.09485,0.889811,5556.69,
2193,linker92_C_linker4_C_htb-a_relaxed,0.6157053263334171,0.6060303541591809,0.6253802985076534,0.67234625,26.33155,0.777163,4758.72,0.298238439
2194,linker98_N_linker85_CH_kgm_relaxed,0.4749348076419738,0.468259668990464,0.4816099462934836,0.48408965,34.24654,0.896192,6997.32,0.219730488
2195,linker98_C_linker31_C_sql_relaxed,0.774346141745667,0.7662763353263268,0.7824159481650073,0.48218084,21.29266,0.876687,7125.39,0.096815741
2196,linker91_C_linker13_C_fxt_relaxed,0.6142182503885845,0.5873865179633518,0.641049982813817,0.49442804,26.14526,0.707744,3124.2,0.326418515
2197,linker93_C_linker38_C_hcb_relaxed,0.7529962488078756,0.7516531424296569,0.7543393551860945,0.37621024,28.58238,0.906107,6393.21,0.188665845
2198,linker92_C_linker67_C_hca_relaxed,0.5018255635511304,0.5056844065526038,0.4979667205496569,0.55773131,23.06751,0.85495,5147.52,0.279076117
2199,linker108_CH_linker16_N_kgm_relaxed,0.6336814794733365,0.6259203854369627,0.6414425735097102,0.62295609,25.33912,0.878808,7395.39,0.12877459
2200,linker91_C_linker29_C_kgd-a_relaxed,0.43561239477601654,0.4292887862165158,0.4419360033355173,0.67274264,17.71409,0.832238,6083.77,0.390846125
2201,linker94_N_linker12_CH_hca_relaxed,0.31669670308497744,0.3177591499091027,0.3156342562608522,0.32039652,68.84314,0.94539,7579.16,0.202128143
2202,linker92_CO_linker3_NH_fxt_relaxed,0.4805984642423309,0.480481858599126,0.4807150698855357,0.53288336,40.08851,0.886715,7314.79,0.239083254
2203,linker92_C_linker54_C_tts-a_relaxed,0.715388653358608,0.7195207690751904,0.7112565376420257,0.80693855,15.58404,0.671915,2494.34,0.495764099
2204,linker96_C_linker3_C_hcb_relaxed,1.079203126848491,1.03712153118736,1.121284722509622,0.50046994,25.6277,0.901013,7906.66,0.088745979
2205,linker98_C_linker49_C_kgm_relaxed,0.6397710101400275,0.6379856206802047,0.6415563995998502,0.57194293,28.55382,0.879402,5630.54,0.810517628
2206,linker92_N_linker36_CH_kgd-a_relaxed,0.4898781808604856,0.493223530597315,0.4865328311236562,0.52480854,26.85967,0.914525,7384.38,0.138394044
2207,linker97_C_linker33_C_sql_relaxed,1.0204301963378284,1.033842560387701,1.0070178322879555,0.41025171,30.80844,0.906966,7270.11,0.144296868
2208,linker91_C_linker84_C_ply_relaxed,1.4196489740497662,1.3901511066678718,1.4491468414316608,1.0398221,17.01808,0.854723,6342.87,
2209,linker91_C_linker19_C_hca_relaxed,0.7126650259246128,0.7116650263161317,0.7136650255330937,0.41887147,39.65182,0.925971,8308.99,0.039484508
2210,linker98_C_linker15_C_sql_relaxed,1.1796771350029711,1.155281787564882,1.2040724824410602,0.49985966,21.70982,0.886014,7522.02,0.175255263
2211,linker92_C_linker6_C_kgd-a_relaxed,0.6524518177469467,0.6617572747965585,0.6431463606973349,0.88315726,11.52601,0.71304,3387.87,0.543112666
2212,linker100_CH_linker5_N_kgm_relaxed,0.5739240861131077,0.5562168942618656,0.5916312779643499,0.69693649,20.43137,0.855891,7303.73,0.213102654
2213,linker96_C_linker71_C_hnb_relaxed,0.5523809523615988,0.5529855479583542,0.5517763567648434,0.4763624,32.81391,0.915397,7433.64,0.162931399
2214,linker92_CH2_linker7_NH_hcb_relaxed,0.4140778409624172,0.4613317526193438,0.3668239293054905,0.57358544,15.99908,0.830357,8668.76,0.189122734
2215,linker93_C_linker10_C_kgd-a_relaxed,0.561366024258068,0.5426696306513158,0.5800624178648204,0.48601899,22.88052,0.861835,5964.71,
2216,linker94_C_linker19_C_hcb_relaxed,1.7677880245316493,1.6588053578319173,1.8767706912313813,0.39383786,34.30775,0.93514,8875.08,0.05369896
2217,linker102_CO_linker8_NH_kgm_relaxed,0.373273640549276,0.3669874683451125,0.3795598127534395,0.41558842,24.70497,0.803561,4331.76,0.476803316
2218,linker99_N_linker71_CH_kgm_relaxed,0.5416345819681538,0.553032887962442,0.5302362759738656,0.84389445,23.89496,0.866333,6472.15,
2219,linker106_C_linker51_C_kgm_relaxed,0.49565165590098903,0.4983887146953114,0.4929145971066667,0.64908798,16.8173,0.64677,2254.42,0.498402623
2220,linker97_CH2_linker4_NH_kgm_relaxed,0.44370829313088156,0.4498643058459379,0.4375522804158252,0.35911834,44.92145,0.916541,7860.29,0.205151541
